,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales
292152,562540,22729,ALARM CLOCK BAKELIKE ORANGE,2,8/5/2011 15:38,3.75,17400.0,United Kingdom,7.5
292153,562540,22726,ALARM CLOCK BAKELIKE GREEN,2,8/5/2011 15:38,3.75,17400.0,United Kingdom,7.5
292154,562540,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,8/5/2011 15:38,3.75,17400.0,United Kingdom,7.5
292168,562540,23315,IVORY REFECTORY CLOCK,1,8/5/2011 15:38,9.95,17400.0,United Kingdom,9.95
292169,562540,23317,BLUE REFECTORY CLOCK ,1,8/5/2011 15:38,9.95,17400.0,United Kingdom,9.95
292170,562540,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,8/5/2011 15:38,8.25,17400.0,United Kingdom,16.5
292313,562550,22729,ALARM CLOCK BAKELIKE ORANGE,6,8/5/2011 16:16,3.75,13082.0,United Kingdom,22.5
292314,562550,22728,ALARM CLOCK BAKELIKE PINK,6,8/5/2011 16:16,3.75,13082.0,United Kingdom,22.5
292315,562550,22726,ALARM CLOCK BAKELIKE GREEN,6,8/5/2011 16:16,3.75,13082.0,United Kingdom,22.5
292316,562550,22725,ALARM CLOCK BAKELIKE CHOCOLATE,6,8/5/2011 16:16,3.75,13082.0,United Kingdom,22.5
292321,562551,23317,BLUE REFECTORY CLOCK ,1,8/5/2011 16:19,9.95,17231.0,United Kingdom,9.95
292619,562558,23316,RED REFECTORY CLOCK ,1,8/5/2011 16:43,9.95,13451.0,United Kingdom,9.95
292620,562558,23342,MINT DINER WALL CLOCK,1,8/5/2011 16:43,8.5,13451.0,United Kingdom,8.5
292621,562558,23316,RED REFECTORY CLOCK ,1,8/5/2011 16:43,9.95,13451.0,United Kingdom,9.95
292622,562558,23341,PINK DINER WALL CLOCK,1,8/5/2011 16:43,8.5,13451.0,United Kingdom,8.5
293564,562607,22730,ALARM CLOCK BAKELIKE IVORY,4,8/8/2011 11:45,3.75,12885.0,United Kingdom,15.0
293565,562607,22726,ALARM CLOCK BAKELIKE GREEN,4,8/8/2011 11:45,3.75,12885.0,United Kingdom,15.0
293582,562607,23315,IVORY REFECTORY CLOCK,2,8/8/2011 11:45,9.95,12885.0,United Kingdom,19.9
293621,562608,23342,MINT DINER WALL CLOCK,2,8/8/2011 11:45,8.5,15502.0,United Kingdom,17.0
293622,562608,22192,BLUE DINER WALL CLOCK,2,8/8/2011 11:45,8.5,15502.0,United Kingdom,17.0
293623,562608,22191,IVORY DINER WALL CLOCK,2,8/8/2011 11:45,8.5,15502.0,United Kingdom,17.0
293624,562608,22728,ALARM CLOCK BAKELIKE PINK,4,8/8/2011 11:45,3.75,15502.0,United Kingdom,15.0
293625,562608,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/8/2011 11:45,3.75,15502.0,United Kingdom,15.0
293626,562608,22727,ALARM CLOCK BAKELIKE RED ,4,8/8/2011 11:45,3.75,15502.0,United Kingdom,15.0
293627,562608,22730,ALARM CLOCK BAKELIKE IVORY,4,8/8/2011 11:45,3.75,15502.0,United Kingdom,15.0
293702,562611,22726,ALARM CLOCK BAKELIKE GREEN,4,8/8/2011 11:58,3.75,17716.0,United Kingdom,15.0
293703,562611,22730,ALARM CLOCK BAKELIKE IVORY,4,8/8/2011 11:58,3.75,17716.0,United Kingdom,15.0
293704,562611,22728,ALARM CLOCK BAKELIKE PINK,4,8/8/2011 11:58,3.75,17716.0,United Kingdom,15.0
293705,562611,22727,ALARM CLOCK BAKELIKE RED ,4,8/8/2011 11:58,3.75,17716.0,United Kingdom,15.0
293892,562652,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,8/8/2011 13:34,3.75,14844.0,United Kingdom,15.0
293931,562670,81952V,ROUND PURPLE CLOCK WITH SUCKER,10,8/8/2011 13:42,0.19,14911.0,EIRE,1.9
293943,562670,22728,ALARM CLOCK BAKELIKE PINK,4,8/8/2011 13:42,3.75,14911.0,EIRE,15.0
293944,562670,22727,ALARM CLOCK BAKELIKE RED ,4,8/8/2011 13:42,3.75,14911.0,EIRE,15.0
293951,562670,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/8/2011 13:42,3.75,14911.0,EIRE,15.0
294224,562701,22729,ALARM CLOCK BAKELIKE ORANGE,8,8/8/2011 13:59,3.75,13767.0,United Kingdom,30.0
294225,562701,22726,ALARM CLOCK BAKELIKE GREEN,8,8/8/2011 13:59,3.75,13767.0,United Kingdom,30.0
294247,562708,22193,RED DINER WALL CLOCK,1,8/8/2011 14:15,8.5,17085.0,United Kingdom,8.5
294598,562715,22728,ALARM CLOCK BAKELIKE PINK,1,8/8/2011 15:34,7.46,,United Kingdom,7.46
294599,562715,22730,ALARM CLOCK BAKELIKE IVORY,2,8/8/2011 15:34,7.46,,United Kingdom,14.92
294710,562717,22726,ALARM CLOCK BAKELIKE GREEN,1,8/8/2011 15:42,7.46,,United Kingdom,7.46
294711,562717,22727,ALARM CLOCK BAKELIKE RED ,1,8/8/2011 15:42,7.46,,United Kingdom,7.46
294755,562717,23316,RED REFECTORY CLOCK ,1,8/8/2011 15:42,19.96,,United Kingdom,19.96
294774,562717,84659A,WHITE TRAVEL ALARM CLOCK,2,8/8/2011 15:42,2.46,,United Kingdom,4.92
294902,562727,22727,ALARM CLOCK BAKELIKE RED ,4,8/9/2011 9:26,3.75,15601.0,United Kingdom,15.0
294903,562727,22726,ALARM CLOCK BAKELIKE GREEN,4,8/9/2011 9:26,3.75,15601.0,United Kingdom,15.0
294938,562730,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,8/9/2011 10:16,3.75,17554.0,United Kingdom,15.0
294939,562730,22726,ALARM CLOCK BAKELIKE GREEN,8,8/9/2011 10:16,3.75,17554.0,United Kingdom,30.0
294940,562730,22727,ALARM CLOCK BAKELIKE RED ,4,8/9/2011 10:16,3.75,17554.0,United Kingdom,15.0
295093,562772,23341,PINK DINER WALL CLOCK,2,8/9/2011 12:07,8.5,13097.0,United Kingdom,17.0
295094,562772,23342,MINT DINER WALL CLOCK,2,8/9/2011 12:07,8.5,13097.0,United Kingdom,17.0
295095,562772,22193,RED DINER WALL CLOCK,2,8/9/2011 12:07,8.5,13097.0,United Kingdom,17.0
295115,562772,22192,BLUE DINER WALL CLOCK,2,8/9/2011 12:07,8.5,13097.0,United Kingdom,17.0
295213,562778,22192,BLUE DINER WALL CLOCK,4,8/9/2011 12:55,8.5,17591.0,United Kingdom,34.0
295215,562778,22191,IVORY DINER WALL CLOCK,4,8/9/2011 12:55,8.5,17591.0,United Kingdom,34.0
295216,562778,22193,RED DINER WALL CLOCK,4,8/9/2011 12:55,8.5,17591.0,United Kingdom,34.0
295241,562779,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/9/2011 12:58,3.75,17841.0,United Kingdom,3.75
295567,562792,22461,SAVOY ART DECO CLOCK,1,8/9/2011 14:18,3.95,17634.0,United Kingdom,3.95
295701,562810,22726,ALARM CLOCK BAKELIKE GREEN,16,8/9/2011 15:22,3.75,16656.0,United Kingdom,60.0
295711,562838,22461,SAVOY ART DECO CLOCK,6,8/9/2011 15:59,3.95,13162.0,United Kingdom,23.700000000000003
295737,562839,22730,ALARM CLOCK BAKELIKE IVORY,1,8/9/2011 16:17,3.75,14056.0,United Kingdom,3.75
295738,562839,22726,ALARM CLOCK BAKELIKE GREEN,1,8/9/2011 16:17,3.75,14056.0,United Kingdom,3.75
295744,562840,22192,BLUE DINER WALL CLOCK,1,8/9/2011 16:27,8.5,14527.0,United Kingdom,8.5
295784,562842,22193,RED DINER WALL CLOCK,4,8/9/2011 16:44,8.5,17675.0,United Kingdom,34.0
295785,562842,22191,IVORY DINER WALL CLOCK,4,8/9/2011 16:44,8.5,17675.0,United Kingdom,34.0
295786,562842,22192,BLUE DINER WALL CLOCK,2,8/9/2011 16:44,8.5,17675.0,United Kingdom,17.0
295853,562843,22726,ALARM CLOCK BAKELIKE GREEN,1,8/9/2011 17:37,7.46,,United Kingdom,7.46
296071,562846,22727,ALARM CLOCK BAKELIKE RED ,5,8/10/2011 9:29,8.29,,United Kingdom,41.449999999999996
296072,562846,22728,ALARM CLOCK BAKELIKE PINK,1,8/10/2011 9:29,8.29,,United Kingdom,8.29
296073,562846,22729,ALARM CLOCK BAKELIKE ORANGE,2,8/10/2011 9:29,8.29,,United Kingdom,16.58
296074,562846,22730,ALARM CLOCK BAKELIKE IVORY,1,8/10/2011 9:29,8.29,,United Kingdom,8.29
296131,562849,22730,ALARM CLOCK BAKELIKE IVORY,4,8/10/2011 9:52,3.75,16700.0,United Kingdom,15.0
296163,562852,22728,ALARM CLOCK BAKELIKE PINK,4,8/10/2011 10:12,3.75,13050.0,United Kingdom,15.0
296221,562878,84660B,BLACK STITCHED WALL CLOCK,1,8/10/2011 10:45,0.79,16241.0,United Kingdom,0.79
296366,562890,22461,SAVOY ART DECO CLOCK,12,8/10/2011 12:11,3.95,14191.0,United Kingdom,47.400000000000006
296424,562893,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/10/2011 12:25,3.75,17442.0,United Kingdom,15.0
296425,562893,22726,ALARM CLOCK BAKELIKE GREEN,4,8/10/2011 12:25,3.75,17442.0,United Kingdom,15.0
297036,562933,23316,RED REFECTORY CLOCK ,1,8/10/2011 16:51,19.96,,United Kingdom,19.96
297230,562934,22728,ALARM CLOCK BAKELIKE PINK,1,8/10/2011 16:56,7.46,,United Kingdom,7.46
297231,562934,22730,ALARM CLOCK BAKELIKE IVORY,1,8/10/2011 16:56,7.46,,United Kingdom,7.46
297697,562955,84660c,PINK STITCHED WALL CLOCK,3,8/11/2011 10:14,7.46,,United Kingdom,22.38
297865,562955,22194,BLACK DINER WALL CLOCK,2,8/11/2011 10:14,16.63,,United Kingdom,33.26
298081,562980,23316,RED REFECTORY CLOCK ,2,8/11/2011 11:44,9.95,17686.0,United Kingdom,19.9
298083,562980,23317,BLUE REFECTORY CLOCK ,2,8/11/2011 11:44,9.95,17686.0,United Kingdom,19.9
298084,562980,23315,IVORY REFECTORY CLOCK,2,8/11/2011 11:44,9.95,17686.0,United Kingdom,19.9
298090,562980,22461,SAVOY ART DECO CLOCK,6,8/11/2011 11:44,3.95,17686.0,United Kingdom,23.700000000000003
298099,562980,22191,IVORY DINER WALL CLOCK,2,8/11/2011 11:44,8.5,17686.0,United Kingdom,17.0
298100,562980,22192,BLUE DINER WALL CLOCK,2,8/11/2011 11:44,8.5,17686.0,United Kingdom,17.0
298101,562980,22193,RED DINER WALL CLOCK,2,8/11/2011 11:44,8.5,17686.0,United Kingdom,17.0
298107,562980,23341,PINK DINER WALL CLOCK,2,8/11/2011 11:44,8.5,17686.0,United Kingdom,17.0
298108,562980,23342,MINT DINER WALL CLOCK,2,8/11/2011 11:44,8.5,17686.0,United Kingdom,17.0
298147,562984,85163B,BLACK BAROQUE WALL CLOCK ,1,8/11/2011 11:45,12.75,17841.0,United Kingdom,12.75
298179,562984,22728,ALARM CLOCK BAKELIKE PINK,1,8/11/2011 11:45,3.75,17841.0,United Kingdom,3.75
298457,563021,22726,ALARM CLOCK BAKELIKE GREEN,1,8/11/2011 13:25,3.75,18077.0,United Kingdom,3.75
298506,563022,84659A,WHITE TRAVEL ALARM CLOCK,1,8/11/2011 13:34,2.55,17248.0,United Kingdom,2.55
298738,563035,22461,SAVOY ART DECO CLOCK,2,8/11/2011 14:54,3.95,17790.0,United Kingdom,7.9
298797,563038,22727,ALARM CLOCK BAKELIKE RED ,12,8/11/2011 15:05,3.75,16656.0,United Kingdom,45.0
298798,563038,22725,ALARM CLOCK BAKELIKE CHOCOLATE,24,8/11/2011 15:05,3.75,16656.0,United Kingdom,90.0
298799,563038,22726,ALARM CLOCK BAKELIKE GREEN,16,8/11/2011 15:05,3.75,16656.0,United Kingdom,60.0
298946,563074,22191,IVORY DINER WALL CLOCK,90,8/11/2011 15:58,7.65,12931.0,United Kingdom,688.5
299236,563093,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/11/2011 17:28,7.46,,United Kingdom,7.46
299359,563095,22728,ALARM CLOCK BAKELIKE PINK,4,8/12/2011 9:04,3.75,13158.0,United Kingdom,15.0
299360,563095,22726,ALARM CLOCK BAKELIKE GREEN,4,8/12/2011 9:04,3.75,13158.0,United Kingdom,15.0
299429,563098,22729,ALARM CLOCK BAKELIKE ORANGE,12,8/12/2011 9:14,3.75,14911.0,EIRE,45.0
299445,563098,22727,ALARM CLOCK BAKELIKE RED ,12,8/12/2011 9:14,3.75,14911.0,EIRE,45.0
299624,563137,22192,BLUE DINER WALL CLOCK,1,8/12/2011 11:22,8.5,14534.0,United Kingdom,8.5
299625,563137,22193,RED DINER WALL CLOCK,1,8/12/2011 11:22,8.5,14534.0,United Kingdom,8.5
299626,563137,23341,PINK DINER WALL CLOCK,1,8/12/2011 11:22,8.5,14534.0,United Kingdom,8.5
299728,563167,81952V,ROUND PURPLE CLOCK WITH SUCKER,10,8/12/2011 12:37,0.19,14696.0,United Kingdom,1.9
299749,563167,22461,SAVOY ART DECO CLOCK,1,8/12/2011 12:37,3.95,14696.0,United Kingdom,3.95
299806,563170,23315,IVORY REFECTORY CLOCK,2,8/12/2011 12:44,9.95,18237.0,United Kingdom,19.9
299807,563170,23317,BLUE REFECTORY CLOCK ,2,8/12/2011 12:44,9.95,18237.0,United Kingdom,19.9
299815,563171,22727,ALARM CLOCK BAKELIKE RED ,4,8/12/2011 12:46,3.75,16317.0,United Kingdom,15.0
299986,563188,22728,ALARM CLOCK BAKELIKE PINK,12,8/12/2011 15:00,3.75,15606.0,United Kingdom,45.0
299997,563189,23317,BLUE REFECTORY CLOCK ,2,8/12/2011 15:22,9.95,12682.0,France,19.9
300172,563193,23181,BULL DOG BOTTLE TOP WALL CLOCK,1,8/12/2011 16:30,16.63,,United Kingdom,16.63
300298,563195,23341,PINK DINER WALL CLOCK,1,8/12/2011 16:36,16.63,,United Kingdom,16.63
300766,563213,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,8/14/2011 12:55,3.75,16115.0,United Kingdom,3.75
300767,563213,22726,ALARM CLOCK BAKELIKE GREEN,1,8/14/2011 12:55,3.75,16115.0,United Kingdom,3.75
300768,563213,22728,ALARM CLOCK BAKELIKE PINK,1,8/14/2011 12:55,3.75,16115.0,United Kingdom,3.75
300769,563213,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/14/2011 12:55,3.75,16115.0,United Kingdom,3.75
300770,563213,22730,ALARM CLOCK BAKELIKE IVORY,1,8/14/2011 12:55,3.75,16115.0,United Kingdom,3.75
300971,563228,23315,IVORY REFECTORY CLOCK,1,8/14/2011 15:34,9.95,17988.0,United Kingdom,9.95
300998,563230,22726,ALARM CLOCK BAKELIKE GREEN,2,8/14/2011 15:39,3.75,15376.0,United Kingdom,7.5
300999,563230,22727,ALARM CLOCK BAKELIKE RED ,2,8/14/2011 15:39,3.75,15376.0,United Kingdom,7.5
301299,563253,22191,IVORY DINER WALL CLOCK,2,8/15/2011 12:04,8.5,15218.0,United Kingdom,17.0
301300,563253,22192,BLUE DINER WALL CLOCK,2,8/15/2011 12:04,8.5,15218.0,United Kingdom,17.0
301319,563255,23181,BULL DOG BOTTLE TOP WALL CLOCK,1,8/15/2011 12:07,8.25,14527.0,United Kingdom,8.25
301577,563348,22729,ALARM CLOCK BAKELIKE ORANGE,8,8/15/2011 13:48,3.75,13078.0,United Kingdom,30.0
301582,563348,22726,ALARM CLOCK BAKELIKE GREEN,8,8/15/2011 13:48,3.75,13078.0,United Kingdom,30.0
301583,563348,22727,ALARM CLOCK BAKELIKE RED ,8,8/15/2011 13:48,3.75,13078.0,United Kingdom,30.0
301593,563348,22728,ALARM CLOCK BAKELIKE PINK,8,8/15/2011 13:48,3.75,13078.0,United Kingdom,30.0
301807,563354,22726,ALARM CLOCK BAKELIKE GREEN,1,8/15/2011 14:35,3.75,15271.0,United Kingdom,3.75
301972,563365,22192,BLUE DINER WALL CLOCK,2,8/16/2011 8:50,8.5,15373.0,United Kingdom,17.0
302010,563369,81952V,ROUND PURPLE CLOCK WITH SUCKER,10,8/16/2011 9:25,0.19,13394.0,United Kingdom,1.9
302011,563369,84660A,WHITE STITCHED WALL CLOCK,20,8/16/2011 9:25,0.79,13394.0,United Kingdom,15.8
302178,563381,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/16/2011 10:48,3.75,15768.0,United Kingdom,15.0
302179,563381,22726,ALARM CLOCK BAKELIKE GREEN,4,8/16/2011 10:48,3.75,15768.0,United Kingdom,15.0
302491,563432,22728,ALARM CLOCK BAKELIKE PINK,2,8/16/2011 12:12,3.75,16713.0,United Kingdom,7.5
302492,563432,22729,ALARM CLOCK BAKELIKE ORANGE,2,8/16/2011 12:12,3.75,16713.0,United Kingdom,7.5
302493,563432,22727,ALARM CLOCK BAKELIKE RED ,3,8/16/2011 12:12,3.75,16713.0,United Kingdom,11.25
302494,563432,22730,ALARM CLOCK BAKELIKE IVORY,2,8/16/2011 12:12,3.75,16713.0,United Kingdom,7.5
302495,563432,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,8/16/2011 12:12,3.75,16713.0,United Kingdom,7.5
302496,563432,22726,ALARM CLOCK BAKELIKE GREEN,2,8/16/2011 12:12,3.75,16713.0,United Kingdom,7.5
302541,563435,22193,RED DINER WALL CLOCK,2,8/16/2011 12:29,8.5,16131.0,United Kingdom,17.0
302542,563435,22192,BLUE DINER WALL CLOCK,2,8/16/2011 12:29,8.5,16131.0,United Kingdom,17.0
302614,563439,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,8/16/2011 13:05,8.29,,United Kingdom,8.29
302615,563439,22726,ALARM CLOCK BAKELIKE GREEN,3,8/16/2011 13:05,8.29,,United Kingdom,24.869999999999997
302616,563439,22727,ALARM CLOCK BAKELIKE RED ,4,8/16/2011 13:05,8.29,,United Kingdom,33.16
302617,563439,22728,ALARM CLOCK BAKELIKE PINK,2,8/16/2011 13:05,8.29,,United Kingdom,16.58
302618,563439,22730,ALARM CLOCK BAKELIKE IVORY,1,8/16/2011 13:05,8.29,,United Kingdom,8.29
302756,563444,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,8/16/2011 13:50,3.75,16033.0,United Kingdom,3.75
302757,563444,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/16/2011 13:50,3.75,16033.0,United Kingdom,3.75
302894,563477,22727,ALARM CLOCK BAKELIKE RED ,1,8/16/2011 15:39,3.75,17097.0,Spain,3.75
302941,563498,22192,BLUE DINER WALL CLOCK,4,8/16/2011 16:17,8.5,17719.0,United Kingdom,34.0
302942,563498,22193,RED DINER WALL CLOCK,2,8/16/2011 16:17,8.5,17719.0,United Kingdom,17.0
302943,563498,23342,MINT DINER WALL CLOCK,4,8/16/2011 16:17,8.5,17719.0,United Kingdom,34.0
303123,563510,23317,BLUE REFECTORY CLOCK ,4,8/17/2011 10:50,9.95,15734.0,United Kingdom,39.8
303124,563510,23315,IVORY REFECTORY CLOCK,4,8/17/2011 10:50,9.95,15734.0,United Kingdom,39.8
303131,563510,23341,PINK DINER WALL CLOCK,4,8/17/2011 10:50,8.5,15734.0,United Kingdom,34.0
303132,563510,23342,MINT DINER WALL CLOCK,4,8/17/2011 10:50,8.5,15734.0,United Kingdom,34.0
303324,563538,85163A,WHITE BAROQUE WALL CLOCK ,1,8/17/2011 11:48,12.75,17841.0,United Kingdom,12.75
303443,563546,22192,BLUE DINER WALL CLOCK,1,8/17/2011 12:24,8.5,16729.0,United Kingdom,8.5
303444,563546,22193,RED DINER WALL CLOCK,1,8/17/2011 12:24,8.5,16729.0,United Kingdom,8.5
303446,563546,22729,ALARM CLOCK BAKELIKE ORANGE,2,8/17/2011 12:24,3.75,16729.0,United Kingdom,7.5
303447,563546,22726,ALARM CLOCK BAKELIKE GREEN,4,8/17/2011 12:24,3.75,16729.0,United Kingdom,15.0
303448,563546,22727,ALARM CLOCK BAKELIKE RED ,4,8/17/2011 12:24,3.75,16729.0,United Kingdom,15.0
303454,563546,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/17/2011 12:24,3.75,16729.0,United Kingdom,3.75
303678,563549,23341,PINK DINER WALL CLOCK,1,8/17/2011 12:34,16.63,,United Kingdom,16.63
303716,563550,22726,ALARM CLOCK BAKELIKE GREEN,4,8/17/2011 12:50,3.75,14194.0,United Kingdom,15.0
303797,563555,81952V,ROUND PURPLE CLOCK WITH SUCKER,4,8/17/2011 13:21,0.19,16755.0,United Kingdom,0.76
303799,563555,22730,ALARM CLOCK BAKELIKE IVORY,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303803,563555,81950B,FLOWER BLUE CLOCK WITH SUCKER,4,8/17/2011 13:21,0.29,16755.0,United Kingdom,1.16
303804,563555,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303818,563555,23315,IVORY REFECTORY CLOCK,2,8/17/2011 13:21,9.95,16755.0,United Kingdom,19.9
303819,563555,22191,IVORY DINER WALL CLOCK,1,8/17/2011 13:21,8.5,16755.0,United Kingdom,8.5
303820,563555,23341,PINK DINER WALL CLOCK,1,8/17/2011 13:21,8.5,16755.0,United Kingdom,8.5
303821,563555,22192,BLUE DINER WALL CLOCK,1,8/17/2011 13:21,8.5,16755.0,United Kingdom,8.5
303832,563555,22726,ALARM CLOCK BAKELIKE GREEN,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303833,563555,22727,ALARM CLOCK BAKELIKE RED ,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303834,563555,22729,ALARM CLOCK BAKELIKE ORANGE,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303835,563555,22728,ALARM CLOCK BAKELIKE PINK,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303836,563555,22727,ALARM CLOCK BAKELIKE RED ,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303837,563555,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
303838,563555,22730,ALARM CLOCK BAKELIKE IVORY,1,8/17/2011 13:21,3.75,16755.0,United Kingdom,3.75
304249,563566,22727,ALARM CLOCK BAKELIKE RED ,4,8/17/2011 14:25,3.75,13655.0,United Kingdom,15.0
304250,563566,22726,ALARM CLOCK BAKELIKE GREEN,4,8/17/2011 14:25,3.75,13655.0,United Kingdom,15.0
304651,563590,22728,ALARM CLOCK BAKELIKE PINK,222,8/17/2011 20:02,4.08,17450.0,United Kingdom,905.76
304652,563590,22730,ALARM CLOCK BAKELIKE IVORY,250,8/17/2011 20:02,4.08,17450.0,United Kingdom,1020.0
304853,563613,22728,ALARM CLOCK BAKELIKE PINK,4,8/18/2011 8:49,3.75,12688.0,Israel,15.0
305065,563622,23316,RED REFECTORY CLOCK ,2,8/18/2011 10:21,9.95,15189.0,United Kingdom,19.9
305066,563622,23317,BLUE REFECTORY CLOCK ,2,8/18/2011 10:21,9.95,15189.0,United Kingdom,19.9
305067,563622,23315,IVORY REFECTORY CLOCK,2,8/18/2011 10:21,9.95,15189.0,United Kingdom,19.9
305223,563658,84660A,WHITE STITCHED WALL CLOCK,20,8/18/2011 10:57,0.79,15505.0,United Kingdom,15.8
305255,563661,22191,IVORY DINER WALL CLOCK,2,8/18/2011 11:23,8.5,13048.0,United Kingdom,17.0
305256,563661,22730,ALARM CLOCK BAKELIKE IVORY,10,8/18/2011 11:23,3.75,13048.0,United Kingdom,37.5
305586,563699,22726,ALARM CLOCK BAKELIKE GREEN,4,8/18/2011 13:47,3.75,13381.0,United Kingdom,15.0
305587,563699,22727,ALARM CLOCK BAKELIKE RED ,4,8/18/2011 13:47,3.75,13381.0,United Kingdom,15.0
305588,563699,22192,BLUE DINER WALL CLOCK,4,8/18/2011 13:47,8.5,13381.0,United Kingdom,34.0
305605,563699,22730,ALARM CLOCK BAKELIKE IVORY,4,8/18/2011 13:47,3.75,13381.0,United Kingdom,15.0
305662,563706,22727,ALARM CLOCK BAKELIKE RED ,8,8/18/2011 14:48,3.75,14189.0,United Kingdom,30.0
305663,563706,23342,MINT DINER WALL CLOCK,4,8/18/2011 14:48,8.5,14189.0,United Kingdom,34.0
305688,563708,22727,ALARM CLOCK BAKELIKE RED ,8,8/18/2011 15:09,3.75,17001.0,United Kingdom,30.0
305689,563708,22730,ALARM CLOCK BAKELIKE IVORY,8,8/18/2011 15:09,3.75,17001.0,United Kingdom,30.0
305794,563712,22728,ALARM CLOCK BAKELIKE PINK,4,8/18/2011 15:44,3.75,12680.0,France,15.0
305795,563712,22727,ALARM CLOCK BAKELIKE RED ,4,8/18/2011 15:44,3.75,12680.0,France,15.0
305942,563723,22726,ALARM CLOCK BAKELIKE GREEN,8,8/18/2011 16:43,3.75,13319.0,United Kingdom,30.0
306293,563745,22728,ALARM CLOCK BAKELIKE PINK,4,8/19/2011 9:38,3.75,15159.0,United Kingdom,15.0
306294,563745,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/19/2011 9:38,3.75,15159.0,United Kingdom,15.0
306295,563745,22727,ALARM CLOCK BAKELIKE RED ,4,8/19/2011 9:38,3.75,15159.0,United Kingdom,15.0
306549,563771,22727,ALARM CLOCK BAKELIKE RED ,5,8/19/2011 11:17,3.75,17841.0,United Kingdom,18.75
306747,563842,22192,BLUE DINER WALL CLOCK,2,8/19/2011 13:54,8.5,13871.0,United Kingdom,17.0
306748,563842,22193,RED DINER WALL CLOCK,2,8/19/2011 13:54,8.5,13871.0,United Kingdom,17.0
306749,563842,23342,MINT DINER WALL CLOCK,2,8/19/2011 13:54,8.5,13871.0,United Kingdom,17.0
306823,563846,22726,ALARM CLOCK BAKELIKE GREEN,36,8/19/2011 14:43,3.75,16672.0,United Kingdom,135.0
306824,563846,22727,ALARM CLOCK BAKELIKE RED ,36,8/19/2011 14:43,3.75,16672.0,United Kingdom,135.0
306825,563846,22729,ALARM CLOCK BAKELIKE ORANGE,18,8/19/2011 14:43,3.75,16672.0,United Kingdom,67.5
307024,563895,22727,ALARM CLOCK BAKELIKE RED ,8,8/21/2011 10:35,3.75,18229.0,United Kingdom,30.0
307025,563895,22729,ALARM CLOCK BAKELIKE ORANGE,8,8/21/2011 10:35,3.75,18229.0,United Kingdom,30.0
307035,563896,23342,MINT DINER WALL CLOCK,2,8/21/2011 10:44,8.5,17061.0,United Kingdom,17.0
307036,563896,23341,PINK DINER WALL CLOCK,2,8/21/2011 10:44,8.5,17061.0,United Kingdom,17.0
307037,563896,22192,BLUE DINER WALL CLOCK,2,8/21/2011 10:44,8.5,17061.0,United Kingdom,17.0
307038,563896,22191,IVORY DINER WALL CLOCK,2,8/21/2011 10:44,8.5,17061.0,United Kingdom,17.0
307084,563904,23341,PINK DINER WALL CLOCK,10,8/21/2011 11:29,8.5,13397.0,United Kingdom,85.0
307122,563906,22729,ALARM CLOCK BAKELIKE ORANGE,4,8/21/2011 11:50,3.75,14246.0,United Kingdom,15.0
307211,563909,23180,MUM'S KITCHEN CLOCK,1,8/21/2011 12:36,4.95,15701.0,United Kingdom,4.95
307237,563909,23341,PINK DINER WALL CLOCK,1,8/21/2011 12:36,8.5,15701.0,United Kingdom,8.5
307238,563909,22192,BLUE DINER WALL CLOCK,1,8/21/2011 12:36,8.5,15701.0,United Kingdom,8.5
307242,563909,23342,MINT DINER WALL CLOCK,1,8/21/2011 12:36,8.5,15701.0,United Kingdom,8.5
307296,563911,22726,ALARM CLOCK BAKELIKE GREEN,4,8/21/2011 12:39,3.75,16265.0,United Kingdom,15.0
307314,563912,22191,IVORY DINER WALL CLOCK,4,8/21/2011 12:58,8.5,17675.0,United Kingdom,34.0
